Training/Test,X,Y,Y_pred
Test,-0.04475552805317319,0,0.49984816672379484
Test,-0.6415507152365185,0,0.49737898097299355
Test,-0.4366073130444358,1,0.4982269073075755
Test,-0.30544353564150256,0,0.49876958582117603
Test,1.0537411076963907,0,0.5043930276723458
Test,-0.04475552805317319,1,0.49984816672379484
Test,0.17330425187920293,1,0.5007503774121045
Test,-0.6120388653208585,1,0.4975010815506393
Test,0.4569459205130455,1,0.5019239214677972
Test,1.1996608100571537,1,0.5049967097213217
Test,4.2328231624999795,1,0.5175392318222236
Test,-0.6841789428924716,1,0.49720261402765453
Test,0.6897616254032513,0,0.5028871620195132
Test,-0.444805049132119,0,0.4981929900259132
Test,-0.5972829403630285,1,0.4975621319521412
Test,-0.01688322535504994,1,0.4999634869549639
Test,0.9258564247285309,1,0.5038639474197439
Test,-0.01524367813751337,0,0.49997027049821474
Test,-0.33823447999223605,0,0.49863391587106165
Test,-0.47759599348285214,1,0.4980573210686876
Test,0.31102621815228243,1,0.5013201925430509
Test,0.02738454951843988,1,0.5001466426192721
Test,-0.17100066380349638,0,0.4993258342950617
Test,-0.3972581798235557,1,0.49838971048119873
Test,-0.259536213550476,1,0.4989595240512447
Test,1.440674251035043,1,0.5059937698028614
Test,-0.667783470717105,1,0.49727044738818466
Test,-0.008685489267366743,1,0.49999740467130227
Test,-1.0809493695363441,1,0.49556108399032467
Test,-0.303803988423966,1,0.4987763693236037
Test,-0.17591930545610626,0,0.49930548370334527
Test,-0.16444247493334957,1,0.4993529684208133
Test,4.473836603477869,0,0.5185351146633338
Test,0.3274216903276492,0,0.5013880274782174
Test,8.712066160810139,1,0.5360165827171808
Test,2.0620626464814378,0,0.5085641821649212
Test,-0.274292138508306,1,0.4988984724419117
Test,-0.5546547127070752,0,0.4977385001805971
Test,-0.8153427202954047,1,0.4966599510603394
Test,0.5504001119126348,0,0.502310576482299
Test,-0.6497484513242017,0,0.4973450642007266
Test,-0.34643221607991925,1,0.4985999984141836
Test,-0.3136412717291861,0,0.49873566831588145
Test,-0.008685489267366743,1,0.49999740467130227
Test,-0.7923890592498914,1,0.49675491654772413
Test,-0.8464941174286014,0,0.4965310697142204
Test,-0.7579585676816215,1,0.4968973652156636
Test,0.2880725571067691,1,0.5012252235527289
Test,-0.3595485938202125,1,0.49854573051010853
Test,-0.5972829403630285,0,0.4975621319521412
Test,-0.26117576076801274,0,0.49895274053753114
Test,-0.4546423324373389,1,0.49815228930989786
Test,-0.3972581798235557,0,0.49838971048119873
Test,0.7176339281013747,0,0.5030024782545606
Test,-0.653027545759275,1,0.4973314974986437
Test,-0.49563101287575545,0,0.49798270326286936
Test,1.4455928926876531,1,0.5060141174983563
Test,-0.7546794732465482,0,0.4969109317821001
Test,-0.9317505727405077,1,0.4961783442275482
Test,0.7569830613222548,1,0.5031652770985577
Test,-0.5464569766193921,1,0.4977724172134821
Test,-0.3169203661642592,0,0.4987221013170041
Test,-0.5661315432298317,1,0.49769101636959334
Test,-0.34971131051499255,1,0.4985864314350226
Test,-0.38906044373587234,1,0.49842362785316097
Test,0.2929911987593791,1,0.5012455740583308
Test,0.015907718995683193,1,0.5000991578192121
Test,-0.5169451267037319,1,0.49789451869937446
Test,-0.4120141047813859,0,0.4983286592492225
Test,-0.8464941174286014,0,0.4965310697142204
Test,-0.37266497156050576,1,0.4984914626402962
Test,0.7569830613222548,1,0.5031652770985577
Test,-0.6136784125383953,0,0.4974942981772609
Test,-0.5087473906160487,1,0.4979284358239783
Test,0.5290859980846587,0,0.5022223922319092
Test,-0.8055054369901847,1,0.4967006505258238
Test,0.17330425187920293,1,0.5007503774121045
Test,1.9161429441206757,1,0.5079606117476324
Test,-0.5431778821843187,1,0.4977859840323939
Test,-0.36118814103774904,1,0.49853894702448204
Test,-0.6120388653208585,0,0.4975010815506393
Test,-0.2628153079855493,0,0.4989459570242032
Test,-0.3644672354728224,0,0.498525380054845
Test,-0.44808414356719234,1,0.49817942311788727
Test,-0.14804700275798283,1,0.49942080375151615
Test,-0.5415383349667818,1,0.49779276744307344
Test,1.9686084550818486,0,0.5081776285940016
Test,-0.14312836110537294,1,0.49944115435499825
Test,-0.8300986452532346,1,0.4965989019452743
Test,-0.5300615044440253,1,0.49784025134044235
Test,-0.6513879985417385,1,0.49733828084919524
Test,-0.3070830828590393,0,0.49876280231920117
Test,-0.4972705600932922,1,0.4979759198303826
Test,0.4946555065163887,0,0.5020799404608196
Test,-0.2677339496381594,0,0.4989256064865572
Test,-0.10377922788449317,0,0.4996039592438487
Test,-0.5087473906160487,0,0.4979284358239783
Test,-0.7268071705484249,1,0.4970262477784428
Test,-0.08574420849158987,0,0.49967857818138706
Test,0.148711043616153,1,0.5006486244623979
Test,-0.32839719668701595,1,0.4986746168358833
Test,-0.29396670511874606,1,0.4988170703475425
Test,-0.5858061098402718,1,0.4976096156481034
Test,-0.32839719668701595,0,0.4986746168358833
Test,0.342177615285479,1,0.5014490788762503
Test,-0.3480717632974558,0,0.4985932149243441
Test,-0.6022015820156386,1,0.4975417818101404
Test,-0.46611916296009565,1,0.4981048051721997
Test,-0.33823447999223605,0,0.49863391587106165
Test,0.8701118193322841,0,0.5036333199163661
Test,-0.020162319790123253,0,0.4999499198685051
Test,-0.11853515284232301,0,0.4995429073988344
Test,-0.7743540398569881,1,0.4968295324524083
Test,-0.5497360710544654,1,0.49775885039785056
Test,0.3602126346783823,1,0.5015236971927615
Test,-0.6235156958436152,1,0.4974535979564484
Test,-0.4267700297392157,1,0.49826760806708276
Test,-0.5333405988790987,1,0.49782668450860995
Test,0.4044804095518718,1,0.5017068509477977
Test,-0.05295326414085656,1,0.49981424901126986
Test,-0.30544353564150256,0,0.49876958582117603
Test,-0.5759688265350519,0,0.49765031599327886
Test,1.1619512240538101,1,0.5048407033260656
Test,3.224501623714932,1,0.5133713630378566
Test,0.5028532426040715,1,0.5021138575806671
Test,-0.33823447999223605,1,0.49863391587106165
Test,-0.29560625233628246,1,0.49881028684244955
Test,-0.6628648290644952,1,0.4972907974160511
Test,-0.20707070258930282,1,0.49917659667869324
Test,-0.07918601962144324,1,0.4997057123442165
Test,-0.6431902624540551,0,0.49737219761660045
Test,-0.10541877510202975,1,0.4995971757048973
Test,4.542697586614408,0,0.5188196259182809
Test,-0.5071078433985121,0,0.4979352192511967
Test,-0.8940409867371644,0,0.4963343569752279
Test,-0.3661067826903591,1,0.4985185965708396
Test,1.3357432291126967,0,0.5055596810110604
Test,0.009349530125536569,0,0.5000720236468913
Test,-0.6694230179346418,1,0.4972636640475689
Test,1.23081220719035,1,0.5051255838370386
Test,-0.9087969116949945,1,0.4962733084220566
Test,-0.3972581798235557,1,0.49838971048119873
Test,-0.5317010516615621,1,0.49783346792412736
Test,0.09788507987251656,0,0.5004383348722506
Test,0.9635660107318741,1,0.5040199592162633
Test,-0.5890852042753453,0,0.4975960488733913
Test,-0.5841665626227355,1,0.4976163990367806
Test,-0.177558852673643,0,0.499298700173281
Test,-0.5382592405317087,1,0.4978063342668679
Test,0.02082636064829325,1,0.5001195084480782
Test,1.9440152468187986,1,0.5080759023260121
Test,-0.46284006852502213,1,0.498118372065234
Test,-0.571050184882442,1,0.49767066617757744
Test,-0.09886058623188294,1,0.4996243098615676
Test,-0.07918601962144324,0,0.4997057123442165
Test,-0.6907371317626183,1,0.4971754807121363
Test,-0.31036217729411264,0,0.49874923531662035
Test,-0.7333653594185715,1,0.49699911457391627
Test,-0.7432026427237914,1,0.49695841480031683
Test,1.2439285849306436,1,0.5051798464198296
Test,0.6045051700913452,1,0.502534428151988
Test,0.3618521818959189,1,0.5015304806727652
Test,-0.45956097408994884,1,0.4981319389610389
Test,-0.43988640747950897,1,0.49821334039293497
Test,-0.7251676233308882,0,0.4970330310823175
Test,0.1651065157915194,1,0.500716459768692
Test,-0.9825765364841443,1,0.495968067359384
Test,-0.31036217729411264,0,0.49874923531662035
Test,-0.061151000228539934,0,0.49978033130045457
Test,-0.571050184882442,1,0.49767066617757744
Test,0.3274216903276492,0,0.5013880274782174
Test,0.7192734753189113,0,0.503009261552677
Test,0.31102621815228243,1,0.5013201925430509
Test,-0.20543115537176623,0,0.4991833802037282
Test,-0.5038287489634388,1,0.49794878610791166
Test,0.45530637329550894,1,0.5019171380245994
Test,0.02246590786582982,0,0.5001262919909489
Test,0.12575738257063962,1,0.5005536549940304
Test,5.733008866546026,0,0.523735519766199
Test,0.042140474476269875,0,0.5002076945010567
Test,-0.22674526919974286,1,0.4990951944026305
Test,-0.28740851624859926,1,0.49884420437224447
Test,-0.3513508577325291,0,0.49857964794622134
Test,-0.06770918909868673,1,0.4997531971332429
Test,1.1668698657064198,1,0.5048610520404209
Test,0.07493141882700301,1,0.5003433653246387
Test,1.3259059458074764,1,0.5055189847469428
Test,-0.06443009466361324,0,0.49976676421667693
Test,0.45530637329550894,0,0.5019171380245994
Test,-0.3825022548657257,0,0.4984507617611913
Test,-0.4972705600932922,1,0.4979759198303826
Test,0.4962950537339253,0,0.5020867238863305
Test,-0.5005496545283655,1,0.4979623529676469
Test,-0.4497236907847289,0,0.49817263966487846
Test,-0.13984926667029962,0,0.49945472142501934
Test,1.8538401498542825,1,0.5077029003525577
Test,-0.7448421899413281,1,0.49695163150862126
Test,-0.7136907928081315,1,0.4970805142398813
Test,-0.38742089651833594,0,0.4984304113293042
Test,-1.0153674808348774,0,0.49583240561606007
Test,-0.21034979702437612,0,0.499163029629535
Test,-0.2808503273784526,1,0.49887133840375414
Test,-0.3005248939888927,0,0.49878993632980817
Test,0.19953700735978944,0,0.5008589138230785
Test,-0.9612624226561676,1,0.49605624781215185
Test,-0.10541877510202975,1,0.4995971757048973
Test,-0.5169451267037319,0,0.49789451869937446
Test,0.8274835916763311,1,0.5034569566594814
Test,-0.6300738847137618,1,0.49742646449462113
Test,-0.8219009091655515,1,0.4966328181079071
Test,2.1669936684037845,0,0.5089981950006226
Test,-0.7005744150678384,0,0.4971347807701018
Test,-0.25625711911540267,1,0.49897309107981835
Test,-0.712051245590595,0,0.4970872975524236
Test,-0.595643393145492,1,0.49756891533460634
Test,-0.5038287489634388,1,0.49794878610791166
Test,-0.46775871017763204,0,0.4980980217267279
Test,0.03886138004119656,0,0.5001941274166868
Test,-0.1103374167546398,1,0.4995768250889429
Test,-0.48251463513546217,0,0.4980369707492882
Test,-0.42513048252167895,0,0.4982743915292472
Test,-0.30872263007657585,1,0.49875601881768183
Test,-0.5251428627914154,0,0.4978606015941476
Test,-0.23166391085235274,0,0.4990748438409407
Test,0.13231557144078626,0,0.5005807891322257
Test,-0.2677339496381594,1,0.4989256064865572
Test,-0.1955938720665463,0,0.499224081360164
Test,3.798343149852764,0,0.5157435861208151
Test,6.013371440744795,1,0.5248927621144334
Test,6.61016662792814,1,0.5273552262451672
Test,0.6651684171402014,1,0.5027854121448773
Test,-0.0037668476147566855,1,0.5000177553011367
Test,-0.4710378046127055,1,0.49808445483788716
Test,-1.34327692434221,0,0.4944758252286696
Test,1.5292098007820227,0,0.5063600252185643
Test,0.19789746014225287,1,0.5008521302996579
Test,-0.19887296650161962,1,0.49921051430684954
Test,-0.41365365199892223,1,0.4983218757820459
Test,-0.46611916296009565,0,0.4981048051721997
Test,-0.21034979702437612,1,0.499163029629535
Test,-0.7514003788114748,1,0.4969244983530853
Test,2.263726954238447,1,0.5093982885830348
Test,-0.3251181022519426,1,0.4986881838280871
Test,0.18478108240195962,1,0.5007978621012102
Test,0.27331663214893925,1,0.501164172011837
Test,-0.46611916296009565,0,0.4981048051721997
Test,-0.4431655019145821,0,0.49819977348092526
Test,-1.0924262000591007,1,0.4955136029700926
Test,-0.5546547127070752,0,0.4977385001805971
Test,0.342177615285479,1,0.5014490788762503
Test,-0.2775712329433793,1,0.4988849054220119
Test,-0.6743416595872517,0,0.4972433140317752
Test,-0.46611916296009565,1,0.4981048051721997
Test,-0.3333158383396258,1,0.49865426635124316
Test,-0.007045942049829999,0,0.5000041882145827
Test,1.4816629314734593,0,0.5061633333188804
Test,0.13887376031093288,1,0.5006079232670001
Test,-0.7710749454219147,0,0.4968430989958025
Test,-0.36938587712543225,0,0.49850502960446724
Test,0.1273969297881762,1,0.5005604385288912
Test,0.848797705504308,1,0.5035451383981973
Test,-0.22510572198220613,1,0.49910197792386324
Test,0.13559466587585975,1,0.5005943562000505
Test,-0.7054930567204483,1,0.49711443081328993
Test,0.39464312624665204,1,0.5016661501512
Test,1.4324765149473595,1,0.5059598569329462
Test,0.16838561022659287,1,0.5007300268268657
Test,-0.6727021123697151,1,0.4972500973693615
Test,-0.7907495120323547,0,0.4967616998058634
Test,-0.03655779196548999,0,0.49988208443771703
Test,-0.6267947902786885,1,0.49744003122365
Test,-0.7087721511555216,1,0.49710086418072225
Test,-0.29068761068367255,1,0.4988306373590326
Test,-0.444805049132119,1,0.4981929900259132
Test,-0.08574420849158987,0,0.49967857818138706
Test,0.007709982907999999,0,0.5000652401037385
Test,-0.1250933417124698,1,0.4995157732497616
Test,0.6290983783543951,0,0.5026361785804585
Test,-0.5464569766193921,1,0.4977724172134821
Test,-0.36118814103774904,1,0.49853894702448204
Test,-0.8956805339547013,1,0.4963275737972225
Test,-0.061151000228539934,1,0.49978033130045457
Test,0.029024096735976623,1,0.5001534261619418
Test,-0.16116338049827625,0,0.4993665354851282
Test,-0.38742089651833594,1,0.4984304113293042
Test,-0.18903568319639952,0,0.49925121547020057
Test,0.5585978480003184,1,0.5023444934637034
Test,-0.5694106376649053,0,0.4976774495740619
Test,0.18806017683703277,1,0.5008114291526344
Test,0.5356441869548054,1,0.5022495258623946
Test,4.444324753562209,0,0.5184131775780757
Test,-0.6022015820156386,0,0.4975417818101404
Test,-0.7759935870745248,1,0.4968227491824606
Test,-0.4546423324373389,1,0.49815228930989786
Test,0.024105455083366742,0,0.5001330755337731
Test,-0.6481089041066651,0,0.4973518475532353
Test,-0.9956929142244376,0,0.49591380258969503
Test,-0.46775871017763204,0,0.4980980217267279
Test,-0.5530151654895387,1,0.49774528358551895
Test,-0.8563314007338212,0,0.49649037043672234
Test,-0.46284006852502213,1,0.498118372065234
Test,0.9586473690792641,1,0.5039996098952442
Test,-0.5333405988790987,0,0.49782668450860995
Test,-0.7448421899413281,0,0.49695163150862126
Test,1.5865939533958062,0,0.5065974093665931
Test,-0.2693734968556961,0,0.49891882297479634
Test,3.224501623714932,1,0.5133713630378566
Test,-0.01524367813751337,0,0.49997027049821474
Test,-0.9563437810035577,0,0.4960765971824473
Test,-0.444805049132119,0,0.4981929900259132
Test,-0.4562818796548755,1,0.4981455058595947
Test,-0.6218761486260784,1,0.4974603813242549
Test,0.07493141882700301,1,0.5003433653246387
Test,-0.6218761486260784,1,0.4974603813242549
Test,0.6914011726207882,1,0.5028939453360796
Test,-0.3169203661642592,0,0.4987221013170041
Test,4.954223938216111,0,0.5205196586153783
Test,-0.38742089651833594,1,0.4984304113293042
Test,-0.7595981148991582,0,0.4968905819341573
Test,-0.08082556683897982,1,0.4996989288033405
Test,0.44055044833767876,0,0.5018560870043589
Test,-0.0037668476147566855,0,0.5000177553011367
Test,0.019186813430756507,1,0.5001127249051635
Test,0.5504001119126348,1,0.502310576482299
Test,0.21921157397022933,1,0.500940316078748
Test,-0.7874704175972814,0,0.49677526632571567
Test,-0.00540639483229343,1,0.5000109717578618
Test,-0.48251463513546217,0,0.4980369707492882
Test,-0.712051245590595,0,0.4970872975524236
Test,-0.6989348678503017,0,0.497141564091152
Test,-0.5595733543596855,0,0.49771814997083613
Test,-0.27593168572584276,1,0.4988916889317577
Test,1.0439038243911702,1,0.5043523295255685
Test,1.1865444323168601,1,0.5049424467361278
Test,-0.27921078016091605,0,0.49887812191267644
Test,-0.7481212843764016,1,0.49693806492859893
Test,-0.33987402720977244,0,0.4986271323786703
Test,0.483178675993632,1,0.5020324564609446
Test,-0.5218637683563421,1,0.49787416843389304
Test,0.5405628286074151,0,0.5022698760765723
Test,-0.02344141422519674,1,0.49993635278212006
Test,-0.043115980835636794,0,0.4998549502664774
Test,-0.7612376621166947,1,0.49688379865379556
Test,0.024105455083366742,1,0.5001330755337731
Test,-0.47759599348285214,1,0.4980573210686876
Test,-0.2808503273784526,1,0.49887133840375414
Test,0.043780021693806445,0,0.5002144780431282
Test,-0.4366073130444358,0,0.4982269073075755
Test,0.06509413552178307,1,0.5003026640819641
Test,-0.27921078016091605,0,0.49887812191267644
Test,2.427681675992114,0,0.5100763855323186
Test,-0.5694106376649053,0,0.4976774495740619
Test,-0.8809246089968711,0,0.49638862244763793
Test,-0.5858061098402718,0,0.4976096156481034
Test,-0.5136660322686587,1,0.49790808554690813
Test,-0.28740851624859926,1,0.49884420437224447
Test,-0.6202366014085419,1,0.4974671646929964
Test,-0.6694230179346418,1,0.4972636640475689
Test,-0.3792231604306524,1,0.4984643287186382
Test,1.9653293606467754,1,0.5081640651305445
Test,0.17002515744412944,0,0.5007368103555507
Test,0.2716770849314027,1,0.5011573885051174
Test,-0.7284467177659616,1,0.4970194644756629
Test,-0.6185970541910051,1,0.49747394806267015
Test,-0.6120388653208585,1,0.4975010815506393
Test,-0.36118814103774904,1,0.49853894702448204
Test,-0.3480717632974558,1,0.4985932149243441
Test,0.7963321945431342,0,0.5033280752714043
Test,0.6077842645264183,1,0.5025479948880968
Test,-0.46120052130748573,1,0.4981251555127914
Test,-0.3005248939888927,0,0.49878993632980817
Test,-0.808784531425258,1,0.4966870840324442
Test,-0.5480965238369286,1,0.49776563380525507
Test,0.4962950537339253,0,0.5020867238863305
Test,-0.6415507152365185,1,0.49737898097299355
Test,-0.46611916296009565,1,0.4981048051721997
Test,0.42251542894477545,0,0.5017814690157546
Test,0.02738454951843988,1,0.5001466426192721
Test,-0.5169451267037319,1,0.49789451869937446
Test,-0.5776083737525887,1,0.4976435326002392
